Source,Target,Type,Id,Label,timeset,Weight,0
decepcionado,excelência,Undirected,26738,,,1,0
excelência,😣,Undirected,26742,,,1,0
excelência,dessa,Undirected,26741,,,1,0
dessa,😣,Undirected,26743,,,1,0
fevereiro,futuro,Undirected,26758,,,2,1
fevereiro,listinha,Undirected,26756,,,2,1
fevereiro,dá,Undirected,26754,,,2,1
fevereiro,entrarem,Undirected,26752,,,2,1
fevereiro,algumas,Undirected,26750,,,2,1
fevereiro,apesar,Undirected,26748,,,2,1
fevereiro,sobre,Undirected,26746,,,2,1
fevereiro,vídeo,Undirected,26744,,,2,1
vídeo,futuro,Undirected,26772,,,2,1
vídeo,listinha,Undirected,26770,,,2,1
vídeo,dá,Undirected,26768,,,2,1
vídeo,entrarem,Undirected,26766,,,2,1
vídeo,algumas,Undirected,26764,,,2,1
vídeo,apesar,Undirected,26762,,,2,1
vídeo,sobre,Undirected,26760,,,2,1
sobre,futuro,Undirected,26784,,,2,1
sobre,listinha,Undirected,26782,,,2,1
sobre,dá,Undirected,26780,,,2,1
sobre,entrarem,Undirected,26778,,,2,1
sobre,algumas,Undirected,26776,,,2,1
sobre,apesar,Undirected,26774,,,2,1
apesar,futuro,Undirected,26794,,,2,1
apesar,listinha,Undirected,26792,,,2,1
apesar,dá,Undirected,26790,,,2,1
apesar,entrarem,Undirected,26788,,,2,1
apesar,algumas,Undirected,26786,,,2,1
algumas,futuro,Undirected,26802,,,2,1
algumas,listinha,Undirected,26800,,,2,1
algumas,dá,Undirected,26798,,,2,1
algumas,entrarem,Undirected,26796,,,2,1
entrarem,futuro,Undirected,26808,,,2,1
entrarem,listinha,Undirected,26806,,,2,1
entrarem,dá,Undirected,26804,,,2,1
dá,futuro,Undirected,26812,,,2,1
dá,listinha,Undirected,26810,,,2,1
listinha,futuro,Undirected,26814,,,2,1
realizo,feliz,Undirected,26823,,,1,0
realizo,caribe,Undirected,26822,,,1,0
realizo,piratas,Undirected,26821,,,1,0
realizo,final,Undirected,26820,,,1,0
realizo,ii,Undirected,26819,,,1,0
realizo,frozen,Undirected,26818,,,1,0
realizo,leão,Undirected,26817,,,1,0
realizo,rei,Undirected,26816,,,1,0
rei,feliz,Undirected,26830,,,1,0
rei,caribe,Undirected,26829,,,1,0
rei,piratas,Undirected,26828,,,1,0
rei,final,Undirected,26827,,,1,0
rei,ii,Undirected,26826,,,1,0
rei,frozen,Undirected,26825,,,1,0
rei,leão,Undirected,26824,,,1,0
leão,feliz,Undirected,26836,,,1,0
leão,caribe,Undirected,26835,,,1,0
leão,piratas,Undirected,26834,,,1,0
leão,final,Undirected,26833,,,1,0
leão,ii,Undirected,26832,,,1,0
leão,frozen,Undirected,26831,,,1,0
frozen,❄,Undirected,26848,,,1,0
frozen,cinderela,Undirected,26847,,,1,0
frozen,kakakaka,Undirected,26846,,,1,0
frozen,rafinha,Undirected,26845,,,1,0
frozen,fiz,Undirected,26844,,,1,0
frozen,sei,Undirected,26843,,,1,0
frozen,nao,Undirected,26842,,,1,0
frozen,feliz,Undirected,26841,,,1,0
frozen,caribe,Undirected,26840,,,1,0
frozen,piratas,Undirected,26839,,,1,0
frozen,final,Undirected,26838,,,1,0
frozen,ii,Undirected,26837,,,1,0
ii,feliz,Undirected,26852,,,1,0
ii,caribe,Undirected,26851,,,1,0
ii,piratas,Undirected,26850,,,1,0
ii,final,Undirected,26849,,,1,0
final,feliz,Undirected,26855,,,1,0
final,caribe,Undirected,26854,,,1,0
final,piratas,Undirected,26853,,,1,0
piratas,feliz,Undirected,26857,,,1,0
piratas,caribe,Undirected,26856,,,1,0
caribe,feliz,Undirected,26858,,,1,0
feliz,😭,Undirected,26867,,,1,0
feliz,preciosidade,Undirected,26866,,,1,0
feliz,🥺,Undirected,26865,,,1,0
feliz,🏼,Undirected,26864,,,1,0
feliz,bracinhos,Undirected,26863,,,1,0
feliz,joga,Undirected,26862,,,1,0
feliz,encantadoaapaixonadoa,Undirected,26861,,,1,0
feliz,%,Undirected,26860,,,1,0
feliz,100,Undirected,26859,,,1,0
inclusive,temporada,Undirected,26870,,,1,0
inclusive,resto,Undirected,26869,,,1,0
inclusive,cade,Undirected,26868,,,1,0
cade,temporada,Undirected,26872,,,1,0
cade,resto,Undirected,26871,,,1,0
resto,temporada,Undirected,26873,,,1,0
nao,❄,Undirected,26879,,,1,0
nao,cinderela,Undirected,26878,,,1,0
nao,kakakaka,Undirected,26877,,,1,0
nao,rafinha,Undirected,26876,,,1,0
nao,fiz,Undirected,26875,,,1,0
nao,sei,Undirected,26874,,,1,0
sei,❄,Undirected,26884,,,1,0
sei,cinderela,Undirected,26883,,,1,0
sei,kakakaka,Undirected,26882,,,1,0
sei,rafinha,Undirected,26881,,,1,0
sei,fiz,Undirected,26880,,,1,0
fiz,❄,Undirected,26888,,,1,0
fiz,cinderela,Undirected,26887,,,1,0
fiz,kakakaka,Undirected,26886,,,1,0
fiz,rafinha,Undirected,26885,,,1,0
rafinha,❄,Undirected,26891,,,1,0
rafinha,cinderela,Undirected,26890,,,1,0
rafinha,kakakaka,Undirected,26889,,,1,0
kakakaka,❄,Undirected,26893,,,1,0
kakakaka,cinderela,Undirected,26892,,,1,0
cinderela,❄,Undirected,26894,,,1,0
olho,"#hannahmontana",Undirected,26905,,,1,0
olho,nome,Undirected,26904,,,1,0
olho,honrar,Undirected,26903,,,1,0
olho,hd,Undirected,26902,,,1,0
olho,remasterizar,Undirected,26901,,,1,0
olho,anos,Undirected,26900,,,1,0
olho,quantos,Undirected,26899,,,1,0
olho,demorar,Undirected,26898,,,1,0
olho,caramba,Undirected,26897,,,1,0
olho,sd,Undirected,26896,,,1,0
olho,sucesso,Undirected,26895,,,1,0
sucesso,"#hannahmontana",Undirected,26915,,,1,0
sucesso,nome,Undirected,26914,,,1,0
sucesso,honrar,Undirected,26913,,,1,0
sucesso,hd,Undirected,26912,,,1,0
sucesso,remasterizar,Undirected,26911,,,1,0
sucesso,anos,Undirected,26910,,,1,0
sucesso,quantos,Undirected,26909,,,1,0
sucesso,demorar,Undirected,26908,,,1,0
sucesso,caramba,Undirected,26907,,,1,0
sucesso,sd,Undirected,26906,,,1,0
sd,"#hannahmontana",Undirected,26924,,,1,0
sd,nome,Undirected,26923,,,1,0
sd,honrar,Undirected,26922,,,1,0
sd,hd,Undirected,26921,,,1,0
sd,remasterizar,Undirected,26920,,,1,0
sd,anos,Undirected,26919,,,1,0
sd,quantos,Undirected,26918,,,1,0
sd,demorar,Undirected,26917,,,1,0
sd,caramba,Undirected,26916,,,1,0
caramba,"#hannahmontana",Undirected,26932,,,1,0
caramba,nome,Undirected,26931,,,1,0
caramba,honrar,Undirected,26930,,,1,0
caramba,hd,Undirected,26929,,,1,0
caramba,remasterizar,Undirected,26928,,,1,0
caramba,anos,Undirected,26927,,,1,0
caramba,quantos,Undirected,26926,,,1,0
caramba,demorar,Undirected,26925,,,1,0
demorar,"#hannahmontana",Undirected,26939,,,1,0
demorar,nome,Undirected,26938,,,1,0
demorar,honrar,Undirected,26937,,,1,0
demorar,hd,Undirected,26936,,,1,0
demorar,remasterizar,Undirected,26935,,,1,0
demorar,anos,Undirected,26934,,,1,0
demorar,quantos,Undirected,26933,,,1,0
quantos,"#hannahmontana",Undirected,26945,,,1,0
quantos,nome,Undirected,26944,,,1,0
quantos,honrar,Undirected,26943,,,1,0
quantos,hd,Undirected,26942,,,1,0
quantos,remasterizar,Undirected,26941,,,1,0
quantos,anos,Undirected,26940,,,1,0
anos,outras,Undirected,26961,,,1,0
anos,pateta,Undirected,26960,,,1,0
anos,turma,Undirected,26959,,,1,0
anos,tarzan,Undirected,26958,,,1,0
anos,hércules,Undirected,26957,,,1,0
anos,sereia,Undirected,26956,,,1,0
anos,pequena,Undirected,26955,,,1,0
anos,aladdin,Undirected,26954,,,1,0
anos,90,Undirected,26953,,,1,0
anos,animadas,Undirected,26952,,,1,0
anos,cadê,Undirected,26951,,,1,0
anos,"#hannahmontana",Undirected,26950,,,1,0
anos,nome,Undirected,26949,,,1,0
anos,honrar,Undirected,26948,,,1,0
anos,hd,Undirected,26947,,,1,0
anos,remasterizar,Undirected,26946,,,1,0
remasterizar,"#hannahmontana",Undirected,26969,,,1,0
remasterizar,nome,Undirected,26968,,,1,0
remasterizar,honrar,Undirected,26967,,,1,0
remasterizar,hd,Undirected,26966,,,1,0
hd,"#hannahmontana",Undirected,26972,,,1,0
hd,nome,Undirected,26971,,,1,0
hd,honrar,Undirected,26970,,,1,0
honrar,"#hannahmontana",Undirected,26974,,,1,0
honrar,nome,Undirected,26973,,,1,0
nome,"#hannahmontana",Undirected,26975,,,1,0
aliás,maratonando,Undirected,26977,,,1,0
aliás,ja,Undirected,26976,,,1,0
ja,maratonando,Undirected,26978,,,1,0
bora,"#narnia",Undirected,26983,,,1,0
bora,vem,Undirected,26982,,,1,0
vem,"#narnia",Undirected,26984,,,1,0
@disneychannelbr,💝,Undirected,27017,,,1,0
@disneychannelbr,💞,Undirected,27016,,,1,0
@disneychannelbr,🥺,Undirected,27015,,,1,0
@disneychannelbr,catálogo,Undirected,27014,,,1,0
@disneychannelbr,chegará,Undirected,27013,,,1,0
@disneychannelbr,novos,Undirected,27012,,,1,0
@disneychannelbr,anunciar,Undirected,27011,,,1,0
@disneychannelbr,fim,Undirected,27010,,,1,0
@disneychannelbr,nesse,Undirected,27009,,,1,0
@disneychannelbr,so,Undirected,27008,,,1,0
@disneychannelbr,that's,Undirected,27007,,,1,0
@disneychannelbr,@icewolf_17,Undirected,27006,,,1,0
@icewolf_17,💝,Undirected,27028,,,1,0
@icewolf_17,💞,Undirected,27027,,,1,0
@icewolf_17,🥺,Undirected,27026,,,1,0
@icewolf_17,catálogo,Undirected,27025,,,1,0
@icewolf_17,chegará,Undirected,27024,,,1,0
@icewolf_17,novos,Undirected,27023,,,1,0
@icewolf_17,anunciar,Undirected,27022,,,1,0
@icewolf_17,fim,Undirected,27021,,,1,0
@icewolf_17,nesse,Undirected,27020,,,1,0
@icewolf_17,so,Undirected,27019,,,1,0
@icewolf_17,that's,Undirected,27018,,,1,0
that's,💝,Undirected,27038,,,1,0
that's,💞,Undirected,27037,,,1,0
that's,🥺,Undirected,27036,,,1,0
that's,catálogo,Undirected,27035,,,1,0
that's,chegará,Undirected,27034,,,1,0
that's,novos,Undirected,27033,,,1,0
that's,anunciar,Undirected,27032,,,1,0
that's,fim,Undirected,27031,,,1,0
that's,nesse,Undirected,27030,,,1,0
that's,so,Undirected,27029,,,1,0
so,💝,Undirected,27047,,,1,0
so,💞,Undirected,27046,,,1,0
so,🥺,Undirected,27045,,,1,0
so,catálogo,Undirected,27044,,,1,0
so,chegará,Undirected,27043,,,1,0
so,novos,Undirected,27042,,,1,0
so,anunciar,Undirected,27041,,,1,0
so,fim,Undirected,27040,,,1,0
so,nesse,Undirected,27039,,,1,0
nesse,💝,Undirected,27055,,,1,0
nesse,💞,Undirected,27054,,,1,0
nesse,🥺,Undirected,27053,,,1,0
nesse,catálogo,Undirected,27052,,,1,0
nesse,chegará,Undirected,27051,,,1,0
nesse,novos,Undirected,27050,,,1,0
nesse,anunciar,Undirected,27049,,,1,0
nesse,fim,Undirected,27048,,,1,0
fim,💝,Undirected,27062,,,1,0
fim,💞,Undirected,27061,,,1,0
fim,🥺,Undirected,27060,,,1,0
fim,catálogo,Undirected,27059,,,1,0
fim,chegará,Undirected,27058,,,1,0
fim,novos,Undirected,27057,,,1,0
fim,anunciar,Undirected,27056,,,1,0
anunciar,💝,Undirected,27068,,,1,0
anunciar,💞,Undirected,27067,,,1,0
anunciar,🥺,Undirected,27066,,,1,0
anunciar,catálogo,Undirected,27065,,,1,0
anunciar,chegará,Undirected,27064,,,1,0
anunciar,novos,Undirected,27063,,,1,0
novos,💝,Undirected,27073,,,1,0
novos,💞,Undirected,27072,,,1,0
novos,🥺,Undirected,27071,,,1,0
novos,catálogo,Undirected,27070,,,1,0
novos,chegará,Undirected,27069,,,1,0
chegará,💝,Undirected,27077,,,1,0
chegará,💞,Undirected,27076,,,1,0
chegará,🥺,Undirected,27075,,,1,0
chegará,catálogo,Undirected,27074,,,1,0
catálogo,💝,Undirected,27080,,,1,0
catálogo,💞,Undirected,27079,,,1,0
catálogo,🥺,Undirected,27078,,,1,0
"🥺",😭,Undirected,27090,,,1,0
"🥺",preciosidade,Undirected,27089,,,1,0
"🥺",🏼,Undirected,27088,,,1,0
"🥺",bracinhos,Undirected,27087,,,1,0
"🥺",joga,Undirected,27086,,,1,0
"🥺",encantadoaapaixonadoa,Undirected,27085,,,1,0
"🥺",%,Undirected,27084,,,1,0
"🥺",100,Undirected,27083,,,1,0
"🥺",💝,Undirected,27082,,,1,0
"🥺",💞,Undirected,27081,,,1,0
"💞",💝,Undirected,27091,,,1,0
valer,emocionando,Undirected,27094,,,1,0
valer,action,Undirected,27093,,,1,0
valer,live,Undirected,27092,,,1,0
live,emocionando,Undirected,27097,,,1,0
live,action,Undirected,27095,,,2,1
action,emocionando,Undirected,27098,,,1,0
classico,🤗,Undirected,27099,,,3,2
"🤗",🤗,Undirected,27102,,,3,2
amei,😊,Undirected,27113,,,1,0
amei,todos,Undirected,27112,,,1,0
amei,wars,Undirected,27111,,,1,0
amei,star,Undirected,27110,,,1,0
amei,página,Undirected,27109,,,1,0
amei,abriu,Undirected,27108,,,1,0
amei,logo,Undirected,27107,,,1,0
amei,foto,Undirected,27106,,,1,0
amei,child,Undirected,27105,,,1,0
child,😊,Undirected,27121,,,1,0
child,todos,Undirected,27120,,,1,0
child,wars,Undirected,27119,,,1,0
child,star,Undirected,27118,,,1,0
child,página,Undirected,27117,,,1,0
child,abriu,Undirected,27116,,,1,0
child,logo,Undirected,27115,,,1,0
child,foto,Undirected,27114,,,1,0
foto,😊,Undirected,27128,,,1,0
foto,todos,Undirected,27127,,,1,0
foto,wars,Undirected,27126,,,1,0
foto,star,Undirected,27125,,,1,0
foto,página,Undirected,27124,,,1,0
foto,abriu,Undirected,27123,,,1,0
foto,logo,Undirected,27122,,,1,0
logo,😊,Undirected,27134,,,1,0
logo,todos,Undirected,27133,,,1,0
logo,wars,Undirected,27132,,,1,0
logo,star,Undirected,27131,,,1,0
logo,página,Undirected,27130,,,1,0
logo,abriu,Undirected,27129,,,1,0
abriu,😊,Undirected,27139,,,1,0
abriu,todos,Undirected,27138,,,1,0
abriu,wars,Undirected,27137,,,1,0
abriu,star,Undirected,27136,,,1,0
abriu,página,Undirected,27135,,,1,0
página,😊,Undirected,27143,,,1,0
página,todos,Undirected,27142,,,1,0
página,wars,Undirected,27141,,,1,0
página,star,Undirected,27140,,,1,0
star,😊,Undirected,27146,,,1,0
star,todos,Undirected,27145,,,1,0
star,wars,Undirected,27144,,,1,0
wars,😊,Undirected,27148,,,1,0
wars,todos,Undirected,27147,,,1,0
todos,😊,Undirected,27149,,,1,0
cadê,outras,Undirected,27174,,,1,0
cadê,tarzan,Undirected,27173,,,1,0
cadê,hércules,Undirected,27172,,,1,0
cadê,sereia,Undirected,27171,,,1,0
cadê,pequena,Undirected,27170,,,1,0
cadê,aladdin,Undirected,27169,,,1,0
cadê,90,Undirected,27168,,,1,0
cadê,animadas,Undirected,27167,,,1,0
cadê,prometeu,Undirected,27166,,,1,0
cadê,stuff,Undirected,27165,,,1,0
cadê,right,Undirected,27164,,,1,0
cadê,decepcionem,Undirected,27163,,,1,0
cadê,gonies,Undirected,27162,,,1,0
cadê,pimentinha,Undirected,27161,,,1,0
cadê,patos,Undirected,27160,,,1,0
cadê,super,Undirected,27159,,,1,0
cadê,quack,Undirected,27158,,,1,0
cadê,pateta,Undirected,27156,,,2,1
cadê,turma,Undirected,27154,,,2,1
cadê,cruj,Undirected,27153,,,1,0
cadê,geração,Undirected,27152,,,1,0
cadê,velhinhos,Undirected,27151,,,1,0
cadê,desenhos,Undirected,27150,,,1,0
desenhos,momento,Undirected,27198,,,1,0
desenhos,esperei,Undirected,27197,,,1,0
desenhos,decepcionem,Undirected,27195,,,2,1
desenhos,gonies,Undirected,27193,,,2,1
desenhos,pimentinha,Undirected,27191,,,2,1
desenhos,patos,Undirected,27189,,,2,1
desenhos,super,Undirected,27187,,,2,1
desenhos,quack,Undirected,27185,,,2,1
desenhos,pateta,Undirected,27183,,,2,1
desenhos,turma,Undirected,27181,,,2,1
desenhos,cruj,Undirected,27179,,,2,1
desenhos,geração,Undirected,27177,,,2,1
desenhos,velhinhos,Undirected,27175,,,2,1
velhinhos,momento,Undirected,27220,,,1,0
velhinhos,esperei,Undirected,27219,,,1,0
velhinhos,decepcionem,Undirected,27217,,,2,1
velhinhos,gonies,Undirected,27215,,,2,1
velhinhos,pimentinha,Undirected,27213,,,2,1
velhinhos,patos,Undirected,27211,,,2,1
velhinhos,super,Undirected,27209,,,2,1
velhinhos,quack,Undirected,27207,,,2,1
velhinhos,pateta,Undirected,27205,,,2,1
velhinhos,turma,Undirected,27203,,,2,1
velhinhos,cruj,Undirected,27201,,,2,1
velhinhos,geração,Undirected,27199,,,2,1
geração,momento,Undirected,27240,,,1,0
geração,esperei,Undirected,27239,,,1,0
geração,decepcionem,Undirected,27237,,,2,1
geração,gonies,Undirected,27235,,,2,1
geração,pimentinha,Undirected,27233,,,2,1
geração,patos,Undirected,27231,,,2,1
geração,super,Undirected,27229,,,2,1
geração,quack,Undirected,27227,,,2,1
geração,pateta,Undirected,27225,,,2,1
geração,turma,Undirected,27223,,,2,1
geração,cruj,Undirected,27221,,,2,1
cruj,momento,Undirected,27258,,,1,0
cruj,esperei,Undirected,27257,,,1,0
cruj,decepcionem,Undirected,27255,,,2,1
cruj,gonies,Undirected,27253,,,2,1
cruj,pimentinha,Undirected,27251,,,2,1
cruj,patos,Undirected,27249,,,2,1
cruj,super,Undirected,27247,,,2,1
cruj,quack,Undirected,27245,,,2,1
cruj,pateta,Undirected,27243,,,2,1
cruj,turma,Undirected,27241,,,2,1
turma,momento,Undirected,27283,,,1,0
turma,esperei,Undirected,27282,,,1,0
turma,outras,Undirected,27281,,,1,0
turma,tarzan,Undirected,27280,,,1,0
turma,hércules,Undirected,27279,,,1,0
turma,sereia,Undirected,27278,,,1,0
turma,pequena,Undirected,27277,,,1,0
turma,aladdin,Undirected,27276,,,1,0
turma,90,Undirected,27275,,,1,0
turma,animadas,Undirected,27274,,,1,0
turma,decepcionem,Undirected,27272,,,2,1
turma,gonies,Undirected,27270,,,2,1
turma,pimentinha,Undirected,27268,,,2,1
turma,patos,Undirected,27266,,,2,1
turma,super,Undirected,27264,,,2,1
turma,quack,Undirected,27262,,,2,1
turma,pateta,Undirected,27259,,,3,2
pateta,momento,Undirected,27305,,,1,0
pateta,esperei,Undirected,27304,,,1,0
pateta,outras,Undirected,27303,,,1,0
pateta,tarzan,Undirected,27302,,,1,0
pateta,hércules,Undirected,27301,,,1,0
pateta,sereia,Undirected,27300,,,1,0
pateta,pequena,Undirected,27299,,,1,0
pateta,aladdin,Undirected,27298,,,1,0
pateta,90,Undirected,27297,,,1,0
pateta,animadas,Undirected,27296,,,1,0
pateta,decepcionem,Undirected,27294,,,2,1
pateta,gonies,Undirected,27292,,,2,1
pateta,pimentinha,Undirected,27290,,,2,1
pateta,patos,Undirected,27288,,,2,1
pateta,super,Undirected,27286,,,2,1
pateta,quack,Undirected,27284,,,2,1
quack,momento,Undirected,27317,,,1,0
quack,esperei,Undirected,27316,,,1,0
quack,decepcionem,Undirected,27314,,,2,1
quack,gonies,Undirected,27312,,,2,1
quack,pimentinha,Undirected,27310,,,2,1
quack,patos,Undirected,27308,,,2,1
quack,super,Undirected,27306,,,2,1
super,momento,Undirected,27327,,,1,0
super,esperei,Undirected,27326,,,1,0
super,decepcionem,Undirected,27324,,,2,1
super,gonies,Undirected,27322,,,2,1
super,pimentinha,Undirected,27320,,,2,1
super,patos,Undirected,27318,,,2,1
patos,momento,Undirected,27335,,,1,0
patos,esperei,Undirected,27334,,,1,0
patos,decepcionem,Undirected,27332,,,2,1
patos,gonies,Undirected,27330,,,2,1
patos,pimentinha,Undirected,27328,,,2,1
pimentinha,momento,Undirected,27341,,,1,0
pimentinha,esperei,Undirected,27340,,,1,0
pimentinha,decepcionem,Undirected,27338,,,2,1
pimentinha,gonies,Undirected,27336,,,2,1
gonies,momento,Undirected,27345,,,1,0
gonies,esperei,Undirected,27344,,,1,0
gonies,decepcionem,Undirected,27342,,,2,1
decepcionem,momento,Undirected,27347,,,1,0
decepcionem,esperei,Undirected,27346,,,1,0
correndo,terminar,Undirected,27355,,,1,0
correndo,conseguir,Undirected,27354,,,1,0
correndo,coloquei,Undirected,27353,,,1,0
correndo,violetta,Undirected,27352,,,1,0
correndo,10,Undirected,27351,,,1,0
correndo,top,Undirected,27350,,,1,0
correndo,amo,Undirected,27349,,,1,0
correndo,"#garotaconheceomundo",Undirected,27348,,,1,0
"#garotaconheceomundo",terminar,Undirected,27362,,,1,0
"#garotaconheceomundo",conseguir,Undirected,27361,,,1,0
"#garotaconheceomundo",coloquei,Undirected,27360,,,1,0
"#garotaconheceomundo",violetta,Undirected,27359,,,1,0
"#garotaconheceomundo",10,Undirected,27358,,,1,0
"#garotaconheceomundo",top,Undirected,27357,,,1,0
"#garotaconheceomundo",amo,Undirected,27356,,,1,0
amo,terminar,Undirected,27368,,,1,0
amo,conseguir,Undirected,27367,,,1,0
amo,coloquei,Undirected,27366,,,1,0
amo,violetta,Undirected,27365,,,1,0
amo,10,Undirected,27364,,,1,0
amo,top,Undirected,27363,,,1,0
top,terminar,Undirected,27373,,,1,0
top,conseguir,Undirected,27372,,,1,0
top,coloquei,Undirected,27371,,,1,0
top,violetta,Undirected,27370,,,1,0
top,10,Undirected,27369,,,1,0
10,terminar,Undirected,27377,,,1,0
10,conseguir,Undirected,27376,,,1,0
10,coloquei,Undirected,27375,,,1,0
10,violetta,Undirected,27374,,,1,0
violetta,terminar,Undirected,27380,,,1,0
violetta,conseguir,Undirected,27379,,,1,0
violetta,coloquei,Undirected,27378,,,1,0
coloquei,terminar,Undirected,27382,,,1,0
coloquei,conseguir,Undirected,27381,,,1,0
conseguir,terminar,Undirected,27383,,,1,0
100,😭,Undirected,27390,,,1,0
100,preciosidade,Undirected,27389,,,1,0
100,🏼,Undirected,27388,,,1,0
100,bracinhos,Undirected,27387,,,1,0
100,joga,Undirected,27386,,,1,0
100,encantadoaapaixonadoa,Undirected,27385,,,1,0
100,%,Undirected,27384,,,1,0
%,😭,Undirected,27396,,,1,0
%,preciosidade,Undirected,27395,,,1,0
%,🏼,Undirected,27394,,,1,0
%,bracinhos,Undirected,27393,,,1,0
%,joga,Undirected,27392,,,1,0
%,encantadoaapaixonadoa,Undirected,27391,,,1,0
encantadoaapaixonadoa,😭,Undirected,27401,,,1,0
encantadoaapaixonadoa,preciosidade,Undirected,27400,,,1,0
encantadoaapaixonadoa,🏼,Undirected,27399,,,1,0
encantadoaapaixonadoa,bracinhos,Undirected,27398,,,1,0
encantadoaapaixonadoa,joga,Undirected,27397,,,1,0
joga,😭,Undirected,27405,,,1,0
joga,preciosidade,Undirected,27404,,,1,0
joga,🏼,Undirected,27403,,,1,0
joga,bracinhos,Undirected,27402,,,1,0
bracinhos,😭,Undirected,27408,,,1,0
bracinhos,preciosidade,Undirected,27407,,,1,0
bracinhos,🏼,Undirected,27406,,,1,0
"🏼",😭,Undirected,27410,,,1,0
"🏼",preciosidade,Undirected,27409,,,1,0
preciosidade,😭,Undirected,27411,,,1,0
right,prometeu,Undirected,27413,,,1,0
right,stuff,Undirected,27412,,,1,0
stuff,prometeu,Undirected,27414,,,1,0
animadas,outras,Undirected,27421,,,1,0
animadas,tarzan,Undirected,27420,,,1,0
animadas,hércules,Undirected,27419,,,1,0
animadas,sereia,Undirected,27418,,,1,0
animadas,pequena,Undirected,27417,,,1,0
animadas,aladdin,Undirected,27416,,,1,0
animadas,90,Undirected,27415,,,1,0
90,outras,Undirected,27427,,,1,0
90,tarzan,Undirected,27426,,,1,0
90,hércules,Undirected,27425,,,1,0
90,sereia,Undirected,27424,,,1,0
90,pequena,Undirected,27423,,,1,0
90,aladdin,Undirected,27422,,,1,0
aladdin,outras,Undirected,27432,,,1,0
aladdin,tarzan,Undirected,27431,,,1,0
aladdin,hércules,Undirected,27430,,,1,0
aladdin,sereia,Undirected,27429,,,1,0
aladdin,pequena,Undirected,27428,,,1,0
pequena,mar,Undirected,27440,,,1,0
pequena,retorno,Undirected,27439,,,1,0
pequena,2,Undirected,27438,,,1,0
pequena,outras,Undirected,27437,,,1,0
pequena,tarzan,Undirected,27436,,,1,0
pequena,hércules,Undirected,27435,,,1,0
pequena,sereia,Undirected,27433,,,2,1
sereia,mar,Undirected,27446,,,1,0
sereia,retorno,Undirected,27445,,,1,0
sereia,2,Undirected,27444,,,1,0
sereia,outras,Undirected,27443,,,1,0
sereia,tarzan,Undirected,27442,,,1,0
sereia,hércules,Undirected,27441,,,1,0
hércules,outras,Undirected,27448,,,1,0
hércules,tarzan,Undirected,27447,,,1,0
tarzan,outras,Undirected,27449,,,1,0
2,mar,Undirected,27466,,,1,0
2,retorno,Undirected,27465,,,1,0
retorno,mar,Undirected,27467,,,1,0
esperei,momento,Undirected,27468,,,1,0
estreando,adolescência,Undirected,27473,,,1,0
estreando,favoritos,Undirected,27472,,,1,0
favoritos,adolescência,Undirected,27474,,,1,0
